,visitorid,itemid,event,timestamp
78636,104,160,view,1433453051864
78637,29,51,view,1433454637087
78638,230,298,view,1433454964569
78639,65,238,view,1433454964930
78640,94,288,view,1433451595031
78641,192,36,view,1433453680719
78642,271,358,addtocart,1433451440837
78643,246,58,view,1433454399045
78644,191,437,view,1433453508744
78645,53,102,view,1433453508346
78646,39,321,view,1433453568252
78647,14,374,view,1433461967464
78648,119,118,view,1433464036073
78649,87,347,view,1433461959078
78650,100,311,view,1433463339411
78651,36,355,view,1433460598044
78652,258,332,view,1433463455441
78653,46,451,view,1433460082367
78654,101,416,view,1433463212044
78655,104,419,view,1433460852032
78656,177,444,view,1433462852775
78657,278,340,view,1433460715118
78658,226,281,view,1433459567340
78659,235,12,view,1433462710109
78660,143,80,view,1433459997678
78661,50,86,view,1433461920083
78662,100,333,view,1433463869231
78663,100,20,view,1433463211175
78664,236,265,view,1433460615901
78665,86,355,view,1433460210219
78666,176,31,view,1433459915471
78667,146,379,view,1433463781017
78668,89,1,view,1433462430434
78669,124,132,view,1433460865380
78670,133,109,view,1433461884096
78671,89,191,view,1433463471328
78672,181,12,view,1433461876448
78673,23,226,view,1433460110859
78674,156,148,view,1433463472392
78675,93,9,view,1433462417889
78676,103,119,view,1433461863942
78677,55,38,view,1433461860126
78678,164,436,view,1433459584498
78679,215,309,view,1433459514645
78680,88,189,view,1433460084251
78681,189,454,view,1433459586766
78682,267,355,view,1433460339140
78683,215,90,view,1433462845963
78684,175,441,view,1433461847377
78685,52,436,view,1433464080719
78686,6,29,view,1433461843134
78687,257,35,view,1433459514254
78688,199,288,view,1433463208821
78689,163,393,view,1433462844677
78690,72,120,view,1433463482058
78691,50,448,view,1433463076109
78692,123,455,view,1433462939788
78693,182,323,view,1433463707482
78694,224,98,view,1433459338032
78695,80,303,view,1433459352704
78696,240,402,view,1433461810761
78697,223,137,view,1433463357861
78698,40,46,view,1433462376012
78699,187,167,view,1433462997280
78700,187,380,view,1433461799446
78701,111,138,view,1433460653769
78702,179,395,view,1433461793900
78703,133,4,view,1433459961948
78704,176,31,view,1433459603469
78705,90,270,view,1433460077888
78706,70,153,view,1433462908085
78707,75,159,view,1433463361419
78708,204,205,view,1433463838052
78709,100,333,view,1433462771332
78710,86,107,view,1433461757350
78711,238,327,view,1433461756098
78712,87,265,view,1433463501612
78713,9,32,view,1433459613931
78714,83,82,view,1433463089742
78715,260,374,view,1433462659314
78716,240,297,view,1433461748104
78717,67,252,view,1433460333797
78718,274,65,view,1433462654899
78719,207,257,view,1433460739637
78720,168,160,view,1433460530304
78721,11,70,view,1433461722952
78722,156,437,view,1433464064902
78723,102,63,view,1433461700458
78724,40,370,view,1433460622204
78725,127,138,view,1433459368708
78726,252,431,view,1433460461797
78727,165,230,view,1433463862535
78728,101,456,view,1433463368333
78729,123,159,view,1433461683158
78730,212,132,view,1433460922848
78731,130,408,view,1433463006147
78732,83,60,view,1433463098246
78733,36,320,view,1433459636039
78734,61,281,view,1433460331797
78735,50,165,view,1433461663989
78736,208,67,view,1433462314948
78737,75,343,view,1433459457334
78738,114,424,view,1433463695527
78739,33,433,view,1433460241357
78740,174,455,view,1433460576020
78741,18,336,view,1433462308955
78742,70,189,view,1433462308109
78743,39,193,view,1433459368805
78744,196,146,view,1433462306728
78745,84,415,view,1433461640632
78746,105,12,view,1433460528194
78747,34,316,view,1433461635109
78748,50,370,view,1433460244157
78749,84,430,view,1433461632003
78750,163,18,view,1433462296359
78751,194,322,view,1433460096621
78752,37,58,view,1433460245939
78753,9,341,view,1433463897013
78754,102,282,view,1433462290047
78755,188,308,view,1433460246527
78756,226,137,view,1433463534816
78757,128,343,view,1433463949376
78758,205,138,view,1433462284151
78759,114,452,view,1433463536691
78760,25,394,view,1433463303245
78761,248,183,view,1433460249094
78762,123,225,view,1433463011695
78763,115,359,view,1433461590641
78764,93,230,view,1433460567817
78765,189,86,view,1433461578667
78766,243,127,view,1433461576771
78767,71,257,view,1433461575980
78768,35,96,view,1433463012245
78769,76,340,view,1433462623244
78770,130,56,view,1433459663366
78771,19,361,view,1433462264724
78772,50,92,view,1433460252388
78773,150,356,view,1433462263750
78774,59,357,view,1433461554592
78775,70,291,view,1433463688344
78776,61,213,view,1433460161887
78777,221,392,view,1433459670582
78778,5,60,view,1433462258222
78779,26,137,view,1433463553487
78780,80,0,view,1433459450210
78781,254,124,view,1433460002309
78782,86,107,view,1433461527068
78783,197,437,view,1433460964371
78784,61,203,view,1433460162890
78785,128,185,view,1433463736563
78786,194,266,view,1433460255549
78787,109,16,view,1433459676325
78788,89,46,view,1433459448575
78789,161,187,view,1433460605430
78790,25,38,view,1433460443862
78791,254,65,view,1433460086706
78792,187,167,view,1433462877566
78793,201,259,view,1433463999484
78794,33,178,view,1433463238918
78795,100,333,view,1433464057070
78796,216,69,view,1433460165225
78797,252,29,view,1433462231632
78798,216,319,view,1433460441424
78799,60,231,view,1433463232111
78800,271,101,view,1433463757206
78801,6,242,addtocart,1433463125321
78802,186,33,view,1433463567948
78803,175,91,view,1433460324154
78804,260,16,view,1433462602973
78805,32,98,view,1433462597502
78806,232,225,view,1433460438901
78807,196,130,view,1433461423003
78808,145,164,view,1433462733639
78809,100,333,view,1433463021306
78810,188,53,view,1433462204369
78811,70,392,view,1433463994505
78812,263,20,view,1433463197194
78813,131,273,view,1433459351020
78814,210,194,view,1433462592159
78815,131,398,view,1433462753739
78816,39,22,view,1433459387735
78817,210,324,view,1433462198411
78818,57,427,view,1433460098481
78819,50,161,view,1433460995215
78820,148,426,view,1433460322336
78821,238,181,view,1433460171073
78822,77,26,view,1433459367012
78823,195,433,addtocart,1433463680344
78824,241,112,view,1433461395653
78825,200,373,view,1433460516554
78826,84,233,view,1433461382979
78827,147,205,view,1433460125145
78828,170,364,view,1433459814193
78829,144,272,view,1433463240516
78830,78,299,view,1433460513180
78831,20,116,view,1433460680627
78832,18,8,view,1433463990534
78833,84,415,view,1433461356560
78834,280,265,view,1433459508139
78835,16,31,view,1433462920025
78836,246,211,view,1433459439475
78837,105,69,view,1433463030631
78838,61,72,view,1433460176885
78839,255,190,view,1433460177282
78840,3,177,view,1433460317390
78841,106,119,view,1433459731523
78842,251,319,view,1433460280826
78843,86,167,view,1433463150551
78844,90,267,view,1433461298835
78845,156,238,view,1433463409348
78846,113,39,view,1433461292590
78847,30,68,view,1433463217886
78848,215,145,view,1433462801644
78849,46,382,view,1433460074035
78850,281,64,view,1433463412329
78851,121,245,view,1433461036824
78852,9,264,view,1433463984764
78853,27,447,view,1433460634004
78854,70,78,transaction,1433459741892
78855,41,208,view,1433460686918
78856,118,268,view,1433461040442
78857,89,321,view,1433460798523
78858,114,154,view,1433459744824
78859,73,58,view,1433461042754
78860,8,203,view,1433463924639
78861,238,322,view,1433460400788
78862,100,111,view,1433459803088
78863,33,300,view,1433459802695
78864,166,284,view,1433462539969
78865,232,442,view,1433462538993
78866,250,188,view,1433463621613
78867,202,70,view,1433460801247
78868,268,88,view,1433463622358
78869,208,153,transaction,1433463191162
78870,68,384,view,1433460418042
78871,99,239,view,1433462108764
78872,171,397,view,1433460012005
78873,234,128,view,1433461227003
78874,85,341,view,1433463162455
78875,163,80,addtocart,1433461217059
78876,267,212,view,1433460416241
78877,126,312,addtocart,1433462531492
78878,134,405,view,1433463664954
78879,89,53,view,1433460805648
78880,107,313,view,1433459431694
78881,127,128,view,1433460691692
78882,60,240,view,1433459903419
78883,213,225,view,1433460806398
78884,205,316,view,1433463421509
78885,31,93,view,1433463165686
78886,232,412,view,1433459760603
78887,249,132,view,1433460414678
78888,210,295,view,1433462089359
78889,147,346,view,1433459762284
78890,188,348,view,1433463423296
78891,113,236,view,1433463041013
78892,50,262,view,1433463635079
78893,252,298,view,1433463774520
78894,16,386,view,1433462083584
78895,2,364,view,1433459953522
78896,265,418,view,1433459953569
78897,113,191,view,1433461176303
78898,155,135,view,1433462519959
78899,93,120,view,1433462966434
78900,163,282,view,1433459428899
78901,162,374,view,1433461162061
78902,240,341,view,1433460813076
78903,191,302,view,1433463796996
78904,84,177,view,1433460300804
78905,129,443,view,1433461141221
78906,252,78,view,1433459777328
78907,230,362,view,1433462062939
78908,112,12,view,1433460410802
78909,181,231,view,1433461132945
78910,182,247,view,1433461081810
78911,100,37,view,1433460008530
78912,225,117,view,1433459783749
78913,77,292,view,1433461110387
78914,61,274,view,1433460189882
78915,114,462,view,1433460190338
78916,257,363,view,1433461095822
78917,214,5,view,1433461095701
78918,18,445,view,1433463972819
78919,41,417,view,1433462497833
78920,83,4,view,1433463047564
78921,263,269,view,1433463183937
78922,126,210,view,1433462730032
78923,95,109,view,1433462027088
78924,4,416,view,1433459542255
78925,141,241,view,1433459534401
78926,219,412,view,1433460193657
78927,183,226,view,1433462020529
78928,239,332,view,1433460194256
78929,52,35,view,1433460363699
78930,190,445,view,1433462926459
78931,0,440,view,1433462011905
78932,49,273,view,1433460038520
78933,5,111,view,1433460642523
78934,233,4,view,1433459548280
78935,197,302,view,1433460643055
78936,100,119,view,1433463213091
78937,59,390,view,1433459394034
78938,128,333,view,1433463748931
78939,13,124,view,1433462470652
78940,8,281,view,1433461984951
78941,203,372,view,1433462719625
78942,39,367,view,1433459552605
78943,107,399,view,1433462717371
78944,141,153,view,1433446373644
78945,194,47,view,1433444899010
78946,192,163,view,1433447347445
78947,208,323,view,1433443754110
78948,19,34,view,1433443968626
78949,182,80,view,1433444465765
78950,122,437,view,1433447349907
78951,70,332,view,1433444592568
78952,217,440,view,1433446905371
78953,78,115,view,1433445063472
78954,28,7,view,1433445765518
78955,167,284,view,1433444559457
78956,87,84,view,1433443682748
78957,38,165,view,1433446577478
78958,21,237,view,1433444479937
78959,84,244,view,1433444422257
78960,50,445,view,1433445184934
78961,137,340,view,1433443982570
78962,106,282,view,1433446292722
78963,128,225,view,1433445818079
78964,252,81,view,1433446693624
78965,263,240,view,1433444925104
78966,143,103,view,1433445440197
78967,37,388,view,1433447426341
78968,276,25,view,1433445510727
78969,197,393,view,1433445650950
78970,70,374,view,1433446543601
78971,122,225,view,1433444484434
78972,262,292,view,1433446266773
78973,216,357,view,1433446063089
78974,225,282,view,1433444444683
78975,151,6,view,1433445377537
78976,210,259,view,1433445920584
78977,185,107,view,1433444608622
78978,279,455,view,1433447152443
78979,265,380,view,1433444262060
78980,163,463,view,1433446849666
78981,136,303,view,1433446881147
78982,93,454,view,1433444868084
78983,180,311,view,1433445279273
78984,139,133,view,1433444539326
78985,106,282,view,1433446424491
78986,12,267,view,1433444918138
78987,120,105,view,1433446661816
78988,262,235,view,1433445002808
78989,117,212,view,1433444242154
78990,213,272,view,1433446686708
78991,63,348,view,1433446396330
78992,137,411,view,1433445473023
78993,165,126,view,1433443959535
78994,248,302,view,1433447406094
78995,89,312,view,1433446100266
78996,93,240,view,1433444204109
78997,39,272,view,1433446961970
78998,140,87,view,1433445354654
78999,74,219,addtocart,1433446698365
79000,228,388,view,1433446887863
79001,130,301,view,1433444609356
79002,224,463,view,1433446506049
79003,45,436,view,1433444591585
79004,243,65,view,1433444048351
79005,93,105,view,1433445935671
79006,252,105,view,1433447035691
79007,26,49,view,1433446474418
79008,253,5,view,1433444262885
79009,276,308,view,1433446007080
79010,230,345,view,1433445969569
79011,93,346,view,1433445877658
79012,41,289,view,1433444363779
79013,199,433,view,1433445682542
79014,221,211,view,1433443921771
79015,74,233,addtocart,1433446791406
79016,267,420,view,1433445801237
79017,251,205,view,1433446787806
79018,179,177,view,1433444096976
79019,274,302,view,1433446431783
79020,191,106,addtocart,1433447313300
79021,27,324,view,1433443901681
79022,177,181,view,1433444293862
79023,80,407,view,1433446965881
79024,47,330,view,1433446108831
79025,63,246,view,1433446927196
79026,228,388,view,1433446401301
79027,89,287,view,1433444174868
79028,78,92,view,1433444255281
79029,110,209,view,1433447204083
79030,275,319,view,1433446336181
79031,35,323,view,1433446595786
79032,26,423,view,1433446250298
79033,129,4,view,1433446108690
79034,128,418,view,1433447157752
79035,78,187,view,1433443843876
79036,41,24,view,1433446751583
79037,232,243,view,1433447015247
79038,58,368,view,1433446613990
79039,77,389,view,1433446703178
79040,33,185,view,1433443802854
79041,134,12,view,1433447134228
79042,84,118,view,1433444861652
79043,143,275,view,1433447002929
79044,63,122,view,1433447213034
79045,167,326,view,1433444289984
79046,245,108,view,1433444578995
79047,46,101,view,1433446968551
79048,26,148,view,1433445886508
79049,35,285,view,1433446742097
79050,32,38,view,1433447199296
79051,182,324,view,1433445268047
79052,90,107,view,1433446072595
79053,269,432,view,1433445949252
79054,131,257,view,1433443891750
79055,208,102,view,1433445322731
79056,58,330,view,1433447329839
79057,33,58,view,1433446028463
79058,44,186,view,1433445189201
79059,121,314,view,1433444830275
79060,168,180,view,1433445402970
79061,228,233,view,1433444760004
79062,132,268,view,1433446832682
79063,126,168,view,1433446793197
79064,102,167,view,1433447383029
79065,2,34,view,1433446357452
79066,218,81,view,1433444286791
79067,278,448,view,1433444924017
79068,162,418,view,1433445266512
79069,208,388,view,1433443891783
79070,119,84,view,1433445206439
79071,165,200,view,1433445074572
79072,104,123,view,1433446238850
79073,110,358,view,1433443707006
79074,186,41,view,1433445657290
79075,257,411,view,1433444727529
79076,106,250,view,1433446498849
79077,263,243,view,1433444774165
79078,141,200,view,1433447261979
79079,279,449,view,1433443559042
79080,265,91,view,1433445010447
79081,206,365,view,1433444562438
79082,106,395,view,1433446409047
79083,92,374,view,1433444464163
79084,184,95,view,1433444417222
79085,100,224,view,1433446027948
79086,12,118,view,1433444131738
79087,102,214,view,1433446513795
79088,28,32,addtocart,1433443947896
79089,211,166,view,1433445612216
79090,232,459,view,1433444220276
79091,133,168,view,1433446588628
